variable_id,variable,pooling,feature_id,field,split,group,n,effect,abs_effect,nonzero_fraction,same_as_train_direction,seen_in_train,eligible
31,subordination_and_embedding,mean,7643,marker_family,val,evidence_clause,50,0.9114087870239151,0.9114087870239151,1.0,True,False,True
31,subordination_and_embedding,mean,7643,marker_family,test,nonfinite_embedding,25,0.2,0.2,0.04,True,False,True
31,subordination_and_embedding,mean,7643,marker_family,test,recursive_embedding,25,0.9152608609049044,0.9152608609049044,1.0,True,False,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,community_services,67,0.9254977516219332,0.9254977516219332,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,education,66,0.9186059729555519,0.9186059729555519,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,engineering,67,0.9239944789870015,0.9239944789870015,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,healthcare,68,0.9328486305968243,0.9328486305968243,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,logistics,66,0.9267438705493354,0.9267438705493354,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,train,workplace_operations,66,0.93387205391278,0.93387205391278,1.0,True,True,True
31,subordination_and_embedding,mean,7643,lexical_domain,val,agriculture,25,0.9943044370272835,0.9943044370272835,1.0,True,False,True
31,subordination_and_embedding,mean,7643,lexical_domain,val,finance,25,0.9908080995194118,0.9908080995194118,1.0,True,False,True
31,subordination_and_embedding,mean,7643,lexical_domain,test,legal,17,0.6221578300583931,0.6221578300583931,0.5294117647058824,True,False,True
31,subordination_and_embedding,mean,7643,lexical_domain,test,public_administration,16,0.6701113189530001,0.6701113189530001,0.5,True,False,True
31,subordination_and_embedding,mean,7643,lexical_domain,test,scientific_research,17,0.6553566862613445,0.6553566862613445,0.5294117647058824,True,False,True
31,subordination_and_embedding,final,8006,marker_family,train,belief_embedding,160,-0.8938025710678679,0.8938025710678679,1.0,True,True,True
31,subordination_and_embedding,final,8006,marker_family,train,claim_embedding,120,-0.8982358984351889,0.8982358984351889,1.0,True,True,True
31,subordination_and_embedding,final,8006,marker_family,train,reason_clause,120,-0.8551852591414278,0.8551852591414278,1.0,True,True,True
31,subordination_and_embedding,final,8006,marker_family,val,evidence_clause,50,-0.8674732929561293,0.8674732929561293,1.0,True,False,True
31,subordination_and_embedding,final,8006,marker_family,test,nonfinite_embedding,25,0.6466975515089793,0.6466975515089793,1.0,False,False,True
31,subordination_and_embedding,final,8006,marker_family,test,recursive_embedding,25,-0.9345805472128335,0.9345805472128335,1.0,True,False,True
31,subordination_and_embedding,final,8006,lexical_domain,train,community_services,67,-0.7975106667336423,0.7975106667336423,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,train,education,66,-0.9023714584769181,0.9023714584769181,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,train,engineering,67,-0.8918683573254406,0.8918683573254406,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,train,healthcare,68,-0.9004179594257098,0.9004179594257098,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,train,logistics,66,-0.9258680675231435,0.9258680675231435,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,train,workplace_operations,66,-0.8572324239779958,0.8572324239779958,1.0,True,True,True
31,subordination_and_embedding,final,8006,lexical_domain,val,agriculture,25,-0.8828746622836238,0.8828746622836238,1.0,True,False,True
31,subordination_and_embedding,final,8006,lexical_domain,val,finance,25,-0.8598654157983772,0.8598654157983772,1.0,True,False,True
31,subordination_and_embedding,final,8006,lexical_domain,test,legal,17,-0.4868841574708874,0.4868841574708874,1.0,True,False,True
31,subordination_and_embedding,final,8006,lexical_domain,test,public_administration,16,-0.21200169577743325,0.21200169577743325,1.0,True,False,True
31,subordination_and_embedding,final,8006,lexical_domain,test,scientific_research,17,-0.18165177213933503,0.18165177213933503,1.0,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,train,english_direct_quote_punctuation,120,-0.988466206635927,0.988466206635927,1.0,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,train,english_indirect_report,140,-0.7453644630082377,0.7453644630082377,0.5857142857142857,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,train,japanese_quotative_to,140,-0.7655789979134607,0.7655789979134607,0.75,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,val,source_attribution_report,50,-0.8591979651935422,0.8591979651935422,0.82,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,test,embedded_claim_report,21,-0.7834973240097949,0.7834973240097949,0.6190476190476191,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,marker_family,test,paraphrased_report,29,-0.989425517945628,0.989425517945628,1.0,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,community_services,66,-0.9464547257671027,0.9464547257671027,0.9242424242424242,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,education,67,-0.9419102100546873,0.9419102100546873,0.8955223880597015,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,engineering,67,-0.9446097514341903,0.9446097514341903,0.9253731343283582,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,healthcare,67,-0.9359689375129868,0.9359689375129868,0.9402985074626866,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,logistics,67,-0.5601338513568399,0.5601338513568399,0.6119402985074627,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,train,workplace_operations,66,-0.527147244660421,0.527147244660421,0.30303030303030304,True,True,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,val,agriculture,25,-0.8620121235196179,0.8620121235196179,0.88,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,val,finance,25,-0.8567708365815713,0.8567708365815713,0.76,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,test,legal,17,-0.9588244228432564,0.9588244228432564,0.9411764705882353,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,test,public_administration,16,-0.9882765317480994,0.9882765317480994,1.0,True,False,True
32,quotation_and_reported_speech_structure,mean,1754,lexical_domain,test,scientific_research,17,-0.7586214035283438,0.7586214035283438,0.5882352941176471,True,False,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,train,english_direct_quote_punctuation,120,-0.9955619534503998,0.9955619534503998,1.0,True,True,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,train,english_indirect_report,140,-0.7536523115881684,0.7536523115881684,0.5714285714285714,True,True,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,train,japanese_quotative_to,140,0.0,0.0,0.0,False,True,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,val,source_attribution_report,50,-0.7059122997348665,0.7059122997348665,0.5,True,False,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,test,embedded_claim_report,21,-0.6887609474939653,0.6887609474939653,0.47619047619047616,True,False,True
32,quotation_and_reported_speech_structure,final,10068,marker_family,test,paraphrased_report,29,-0.7178996125041004,0.7178996125041004,0.5172413793103449,True,False,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,community_services,66,-0.9260009792728731,0.9260009792728731,0.8636363636363636,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,education,67,-0.48658831178490825,0.48658831178490825,0.23880597014925373,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,engineering,67,-0.920218849723058,0.920218849723058,0.8507462686567164,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,healthcare,67,-0.8453610792304,0.8453610792304,0.7164179104477612,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,logistics,67,-0.297958603320055,0.297958603320055,0.08955223880597014,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,train,workplace_operations,66,-0.4915947588611753,0.4915947588611753,0.24242424242424243,True,True,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,val,agriculture,25,-0.7733553643502763,0.7733553643502763,0.6,True,False,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,val,finance,25,-0.6313066522543885,0.6313066522543885,0.4,True,False,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,test,legal,17,-0.7264637551482009,0.7264637551482009,0.5294117647058824,True,False,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,test,public_administration,16,-0.7487032852142882,0.7487032852142882,0.5625,True,False,True
32,quotation_and_reported_speech_structure,final,10068,lexical_domain,test,scientific_research,17,-0.6405505885005555,0.6405505885005555,0.4117647058823529,True,False,True
33,discourse_relation_marking,mean,9728,marker_family,train,causal_connective,100,-0.8023516529068708,0.8023516529068708,1.0,True,True,True
33,discourse_relation_marking,mean,9728,marker_family,train,contrast_connective,100,-0.9475862921365462,0.9475862921365462,1.0,True,True,True
33,discourse_relation_marking,mean,9728,marker_family,train,result_connective,200,-0.9817241339389776,0.9817241339389776,1.0,True,True,True
33,discourse_relation_marking,mean,9728,marker_family,val,temporal_connective,50,-0.11160958691078557,0.11160958691078557,1.0,True,False,True
33,discourse_relation_marking,mean,9728,marker_family,test,concessive_relation_without_marker,25,0.8604258637873095,0.8604258637873095,1.0,False,False,True
33,discourse_relation_marking,mean,9728,marker_family,test,connective_absent_relation,25,0.9287001420154282,0.9287001420154282,1.0,False,False,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,community_services,66,-0.9831965240830509,0.9831965240830509,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,education,67,-0.6661304959724387,0.6661304959724387,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,engineering,67,-0.9876880566927209,0.9876880566927209,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,healthcare,67,-0.9669205326411483,0.9669205326411483,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,logistics,67,-0.9756969755319296,0.9756969755319296,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,train,workplace_operations,66,-0.9702753172786556,0.9702753172786556,1.0,True,True,True
33,discourse_relation_marking,mean,9728,lexical_domain,val,agriculture,25,-0.19353019647573963,0.19353019647573963,1.0,True,False,True
33,discourse_relation_marking,mean,9728,lexical_domain,val,finance,25,-0.05872264451101463,0.05872264451101463,1.0,True,False,True
33,discourse_relation_marking,mean,9728,lexical_domain,test,legal,17,0.9044439225683494,0.9044439225683494,1.0,False,False,True
33,discourse_relation_marking,mean,9728,lexical_domain,test,public_administration,16,0.892551359501053,0.892551359501053,1.0,False,False,True
33,discourse_relation_marking,mean,9728,lexical_domain,test,scientific_research,17,0.8640470824847803,0.8640470824847803,1.0,False,False,True
33,discourse_relation_marking,final,3617,marker_family,train,causal_connective,100,-0.6289088436142442,0.6289088436142442,0.86,True,True,True
33,discourse_relation_marking,final,3617,marker_family,train,contrast_connective,100,-0.7685453492309687,0.7685453492309687,0.91,True,True,True
33,discourse_relation_marking,final,3617,marker_family,train,result_connective,200,-0.2793386749416732,0.2793386749416732,0.295,True,True,True
33,discourse_relation_marking,final,3617,marker_family,val,temporal_connective,50,-0.029119087318512173,0.029119087318512173,0.14,True,False,True
33,discourse_relation_marking,final,3617,marker_family,test,concessive_relation_without_marker,25,-0.08394101534698466,0.08394101534698466,0.56,True,False,True
33,discourse_relation_marking,final,3617,marker_family,test,connective_absent_relation,25,0.07215544588867541,0.07215544588867541,0.44,False,False,True
33,discourse_relation_marking,final,3617,lexical_domain,train,community_services,66,-0.2982792534772528,0.2982792534772528,0.36363636363636365,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,train,education,67,-0.5945099867373826,0.5945099867373826,0.9552238805970149,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,train,engineering,67,-0.3587004011884627,0.3587004011884627,0.2537313432835821,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,train,healthcare,67,-0.5953202582744237,0.5953202582744237,0.8208955223880597,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,train,logistics,67,-0.17976568724624592,0.17976568724624592,0.26865671641791045,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,train,workplace_operations,66,-0.6660968584314214,0.6660968584314214,0.8787878787878788,True,True,True
33,discourse_relation_marking,final,3617,lexical_domain,val,agriculture,25,-0.22813081423275705,0.22813081423275705,0.2,True,False,True
33,discourse_relation_marking,final,3617,lexical_domain,val,finance,25,0.21618509225543894,0.21618509225543894,0.08,False,False,True
33,discourse_relation_marking,final,3617,lexical_domain,test,legal,17,-0.2739936961168556,0.2739936961168556,0.23529411764705882,True,False,True
33,discourse_relation_marking,final,3617,lexical_domain,test,public_administration,16,0.17870732219241997,0.17870732219241997,0.625,False,False,True
33,discourse_relation_marking,final,3617,lexical_domain,test,scientific_research,17,-0.10048247069589557,0.10048247069589557,0.6470588235294118,True,False,True
34,topic_comment_structure,mean,10896,marker_family,train,neutral_subject_marker,67,0.0,0.0,0.0,False,True,True
34,topic_comment_structure,mean,10896,marker_family,train,topic_fronting,133,-0.8944954468839006,0.8944954468839006,0.8796992481203008,True,True,True
34,topic_comment_structure,mean,10896,marker_family,train,wa_topic_marker,200,-0.6475374937372416,0.6475374937372416,0.86,True,True,True
34,topic_comment_structure,mean,10896,marker_family,val,contrastive_topic_marker,50,-0.2903422792370433,0.2903422792370433,0.46,True,False,True
34,topic_comment_structure,mean,10896,marker_family,test,old_new_topic_comment,42,-0.5727919159778523,0.5727919159778523,0.42857142857142855,True,False,True
34,topic_comment_structure,mean,10896,marker_family,test,topic_absent_discourse_context,8,-0.777258319984538,0.777258319984538,0.625,True,False,True
34,topic_comment_structure,mean,10896,lexical_domain,train,community_services,66,-0.8474738086689149,0.8474738086689149,0.7575757575757576,True,True,True
34,topic_comment_structure,mean,10896,lexical_domain,train,education,67,-0.8093409355918232,0.8093409355918232,0.6716417910447762,True,True,True
34,topic_comment_structure,mean,10896,lexical_domain,train,engineering,67,-0.9652729332818226,0.9652729332818226,1.0,True,True,True
34,topic_comment_structure,mean,10896,lexical_domain,train,healthcare,67,0.0,0.0,0.0,False,True,True
34,topic_comment_structure,mean,10896,lexical_domain,train,logistics,67,-0.3168447262658148,0.3168447262658148,1.0,True,True,True
34,topic_comment_structure,mean,10896,lexical_domain,train,workplace_operations,66,-0.898381066740082,0.898381066740082,0.9090909090909091,True,True,True
34,topic_comment_structure,mean,10896,lexical_domain,val,agriculture,25,-0.3395445742512676,0.3395445742512676,0.56,True,False,True
34,topic_comment_structure,mean,10896,lexical_domain,val,finance,25,-0.24294522618909176,0.24294522618909176,0.36,True,False,True
34,topic_comment_structure,mean,10896,lexical_domain,test,legal,17,0.2425356361373728,0.2425356361373728,0.058823529411764705,False,False,True
34,topic_comment_structure,mean,10896,lexical_domain,test,public_administration,16,-0.8309278089634499,0.8309278089634499,0.75,True,False,True
34,topic_comment_structure,mean,10896,lexical_domain,test,scientific_research,17,-0.7209850759006898,0.7209850759006898,0.5882352941176471,True,False,True
34,topic_comment_structure,final,12998,marker_family,train,neutral_subject_marker,67,0.8121011231670349,0.8121011231670349,1.0,True,True,True
34,topic_comment_structure,final,12998,marker_family,train,topic_fronting,133,0.9137679940953682,0.9137679940953682,1.0,True,True,True
34,topic_comment_structure,final,12998,marker_family,train,wa_topic_marker,200,0.705858322416335,0.705858322416335,1.0,True,True,True
34,topic_comment_structure,final,12998,marker_family,val,contrastive_topic_marker,50,0.6565368257059352,0.6565368257059352,1.0,True,False,True
34,topic_comment_structure,final,12998,marker_family,test,old_new_topic_comment,42,0.6258540139198635,0.6258540139198635,1.0,True,False,True
34,topic_comment_structure,final,12998,marker_family,test,topic_absent_discourse_context,8,0.9781209978093589,0.9781209978093589,1.0,True,False,True
34,topic_comment_structure,final,12998,lexical_domain,train,community_services,66,0.9019773909397938,0.9019773909397938,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,train,education,67,0.917614637426184,0.917614637426184,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,train,engineering,67,0.9580830799329572,0.9580830799329572,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,train,healthcare,67,0.8121011231670349,0.8121011231670349,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,train,logistics,67,0.6945552439401326,0.6945552439401326,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,train,workplace_operations,66,0.5612719443959817,0.5612719443959817,1.0,True,True,True
34,topic_comment_structure,final,12998,lexical_domain,val,agriculture,25,0.7724864946119653,0.7724864946119653,1.0,True,False,True
34,topic_comment_structure,final,12998,lexical_domain,val,finance,25,0.5158171854462644,0.5158171854462644,1.0,True,False,True
34,topic_comment_structure,final,12998,lexical_domain,test,legal,17,0.6472436300790054,0.6472436300790054,1.0,True,False,True
34,topic_comment_structure,final,12998,lexical_domain,test,public_administration,16,0.9226103689120976,0.9226103689120976,1.0,True,False,True
34,topic_comment_structure,final,12998,lexical_domain,test,scientific_research,17,0.40902182566469636,0.40902182566469636,1.0,True,False,True
35,focus_and_given_new_marking,mean,7136,marker_family,train,english_cleft_focus,102,0.21997301006963974,0.21997301006963974,0.08823529411764706,True,True,True
35,focus_and_given_new_marking,mean,7136,marker_family,train,english_contrastive_focus,98,0.0,0.0,0.0,False,True,True
35,focus_and_given_new_marking,mean,7136,marker_family,train,japanese_ga_focus,200,0.9798746923602408,0.9798746923602408,1.0,True,True,True
35,focus_and_given_new_marking,mean,7136,marker_family,val,focus_particle_only,50,0.4188220904054258,0.4188220904054258,0.56,True,False,True
35,focus_and_given_new_marking,mean,7136,marker_family,test,given_new_information_order,23,0.510425918423442,0.510425918423442,0.2608695652173913,True,False,True
35,focus_and_given_new_marking,mean,7136,marker_family,test,plain_clause_focus_context,27,-0.27427192249085425,0.27427192249085425,0.2222222222222222,False,False,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,community_services,66,0.698843823148571,0.698843823148571,0.5,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,education,67,0.697141992314219,0.697141992314219,0.5223880597014925,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,engineering,67,0.7018285302633661,0.7018285302633661,0.5522388059701493,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,healthcare,67,0.7076821176158025,0.7076821176158025,0.5223880597014925,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,logistics,67,0.7175798886354771,0.7175798886354771,0.5373134328358209,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,train,workplace_operations,66,0.6867357992022085,0.6867357992022085,0.5,True,True,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,val,agriculture,25,0.23106628973754034,0.23106628973754034,0.6,True,False,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,val,finance,25,0.5866572631306354,0.5866572631306354,0.52,True,False,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,test,legal,17,0.3429869715315351,0.3429869715315351,0.11764705882352941,True,False,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,test,public_administration,16,-0.1580078589532388,0.1580078589532388,0.3125,False,False,True
35,focus_and_given_new_marking,mean,7136,lexical_domain,test,scientific_research,17,0.27708579144777634,0.27708579144777634,0.29411764705882354,True,False,True
35,focus_and_given_new_marking,final,9531,marker_family,train,english_cleft_focus,102,-0.6742512208511382,0.6742512208511382,0.6176470588235294,True,True,True
35,focus_and_given_new_marking,final,9531,marker_family,train,english_contrastive_focus,98,-0.521136407714686,0.521136407714686,0.7857142857142857,True,True,True
35,focus_and_given_new_marking,final,9531,marker_family,train,japanese_ga_focus,200,-0.973758227807769,0.973758227807769,0.995,True,True,True
35,focus_and_given_new_marking,final,9531,marker_family,val,focus_particle_only,50,-0.5337581176949763,0.5337581176949763,1.0,True,False,True
35,focus_and_given_new_marking,final,9531,marker_family,test,given_new_information_order,23,-0.5819960551019105,0.5819960551019105,0.8260869565217391,True,False,True
35,focus_and_given_new_marking,final,9531,marker_family,test,plain_clause_focus_context,27,-0.767989459032324,0.767989459032324,0.8888888888888888,True,False,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,community_services,66,-0.7554616636083059,0.7554616636083059,0.9090909090909091,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,education,67,-0.8095412213337816,0.8095412213337816,0.8059701492537313,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,engineering,67,-0.8273304497062387,0.8273304497062387,0.8208955223880597,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,healthcare,67,-0.7459706997976798,0.7459706997976798,0.7910447761194029,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,logistics,67,-0.7754179689879885,0.7754179689879885,0.8507462686567164,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,train,workplace_operations,66,-0.8687406922117547,0.8687406922117547,0.9090909090909091,True,True,True
35,focus_and_given_new_marking,final,9531,lexical_domain,val,agriculture,25,-0.6181314309715404,0.6181314309715404,1.0,True,False,True
35,focus_and_given_new_marking,final,9531,lexical_domain,val,finance,25,-0.48547301309456253,0.48547301309456253,1.0,True,False,True
35,focus_and_given_new_marking,final,9531,lexical_domain,test,legal,17,-0.7326833215254078,0.7326833215254078,0.9411764705882353,True,False,True
35,focus_and_given_new_marking,final,9531,lexical_domain,test,public_administration,16,-0.8371532551024635,0.8371532551024635,1.0,True,False,True
35,focus_and_given_new_marking,final,9531,lexical_domain,test,scientific_research,17,-0.44385439141862393,0.44385439141862393,0.6470588235294118,True,False,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,train,bare_plural_generic,133,0.5619857535914592,0.5619857535914592,0.45112781954887216,True,True,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,train,habitual_generalization,134,0.23942140162863818,0.23942140162863818,0.23880597014925373,True,True,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,train,specific_individual_reference,133,0.21389358718084397,0.21389358718084397,0.13533834586466165,True,True,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,val,norm_like_statement,50,0.23299765773950656,0.23299765773950656,0.28,True,False,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,test,kind_level_statement,33,-0.42394673442882447,0.42394673442882447,0.21212121212121213,False,False,True
36,genericity_and_kind_level_reference,mean,5836,marker_family,test,statistical_generalization,17,0.8819040986652795,0.8819040986652795,0.8235294117647058,True,False,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,community_services,66,0.49450493550631597,0.49450493550631597,0.3484848484848485,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,education,67,0.40852270937814245,0.40852270937814245,0.26865671641791045,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,engineering,67,0.38681193968673955,0.38681193968673955,0.16417910447761194,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,healthcare,67,0.2933996152109413,0.2933996152109413,0.2835820895522388,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,logistics,67,0.29036120539230614,0.29036120539230614,0.29850746268656714,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,train,workplace_operations,66,0.3504562176843488,0.3504562176843488,0.2878787878787879,True,True,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,val,agriculture,25,0.14664284608925116,0.14664284608925116,0.4,True,False,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,val,finance,25,0.39966119017806667,0.39966119017806667,0.16,True,False,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,test,legal,17,0.12584750754443946,0.12584750754443946,0.5294117647058824,True,False,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,test,public_administration,17,0.49634472581429445,0.49634472581429445,0.4117647058823529,True,False,True
36,genericity_and_kind_level_reference,mean,5836,lexical_domain,test,scientific_research,16,0.395321195042412,0.395321195042412,0.3125,True,False,True
36,genericity_and_kind_level_reference,final,13305,marker_family,train,bare_plural_generic,133,0.5171052631578947,0.5171052631578947,0.2857142857142857,True,True,True
36,genericity_and_kind_level_reference,final,13305,marker_family,train,habitual_generalization,134,0.0,0.0,0.0,False,True,True
36,genericity_and_kind_level_reference,final,13305,marker_family,train,specific_individual_reference,133,0.0,0.0,0.0,False,True,True
36,genericity_and_kind_level_reference,final,13305,marker_family,val,norm_like_statement,50,0.303249357862662,0.303249357862662,0.18,True,False,True
36,genericity_and_kind_level_reference,final,13305,marker_family,test,kind_level_statement,33,0.0,0.0,0.0,False,False,True
36,genericity_and_kind_level_reference,final,13305,marker_family,test,statistical_generalization,17,0.74569920118596,0.74569920118596,0.5882352941176471,True,False,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,community_services,66,0.3133772690568358,0.3133772690568358,0.10606060606060606,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,education,67,0.2937489863620834,0.2937489863620834,0.08955223880597014,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,engineering,67,0.24107068665350306,0.24107068665350306,0.05970149253731343,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,healthcare,67,0.3604999164034061,0.3604999164034061,0.13432835820895522,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,logistics,67,0.2690878067124011,0.2690878067124011,0.07462686567164178,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,train,workplace_operations,66,0.3152047594036731,0.3152047594036731,0.10606060606060606,True,True,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,val,agriculture,25,0.34641018680481994,0.34641018680481994,0.12,True,False,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,val,finance,25,0.26699744113777074,0.26699744113777074,0.24,True,False,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,test,legal,17,0.4131803086290163,0.4131803086290163,0.17647058823529413,True,False,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,test,public_administration,17,0.4199632610628168,0.4199632610628168,0.17647058823529413,True,False,True
36,genericity_and_kind_level_reference,final,13305,lexical_domain,test,scientific_research,16,0.4930665038621953,0.4930665038621953,0.25,True,False,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,train,english_deference_phrase,67,0.0,0.0,0.0,False,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,train,formal_request_level,133,0.9100553624407655,0.9100553624407655,1.0,True,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,train,korean_honorific_speech_level,200,0.9918925084226068,0.9918925084226068,1.0,True,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,val,referent_honorific,50,0.4216081901597887,0.4216081901597887,0.38,True,False,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,test,speaker_humility_marker,25,-0.9841802178977839,0.9841802178977839,1.0,False,False,True
37,social_deixis_honorifics_status_encoding,mean,2081,marker_family,test,status_asymmetry_context,25,0.7993793903676117,0.7993793903676117,0.64,True,False,True
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,community_services,66,0.9949780549815229,0.9949780549815229,1.0,True,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,education,67,0.8273856710950187,0.8273856710950187,1.0,True,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,engineering,67,0.9896086188624102,0.9896086188624102,1.0,True,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,healthcare,67,0.0,0.0,0.0,False,True,True
37,social_deixis_honorifics_status_encoding,mean,2081,lexical_domain,train,logistics,67,0.9960428659466339,0.9960428659466339,1.0,True,True,True
