candidate_key,probe_family,variable_id,variable,representation,layer_idx,layer_name,hidden_dim,regularization_c,train_accuracy,train_balanced_accuracy,train_f1,train_auroc,train_n,train_positive_rate,val_accuracy,val_balanced_accuracy,val_f1,val_auroc,val_n,val_positive_rate,test_accuracy,test_balanced_accuracy,test_f1,test_auroc,test_n,test_positive_rate,suspiciously_high_test_auroc,possible_overfit,weak_signal
sentence_basis_changed|var=30|repr=final_token|layer=4,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.37142857142857144,0.6184,100,0.5,0.58,0.58,0.3,0.6616000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=4,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.92,0.92,0.92,0.9776,100,0.5,0.82,0.82,0.82,0.8579999999999999,100,0.5,False,False,False
sentence_basis_changed|var=30|repr=final_token|layer=5,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.3235294117647059,0.6208,100,0.5,0.59,0.59,0.32786885245901637,0.5948,100,0.5,False,True,True
delta_direction_basis_to_changed|var=30|repr=final_token|layer=5,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.7,0.7,0.7,0.842,100,0.5,0.6,0.6,0.6,0.6472,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=6,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.4117647058823529,0.6864,100,0.5,0.59,0.59,0.3492063492063492,0.5796,100,0.5,False,True,True
delta_direction_basis_to_changed|var=30|repr=final_token|layer=6,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.66,0.7764,100,0.5,0.62,0.62,0.62,0.6404000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=7,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.5800000000000001,0.4,0.6792,100,0.5,0.6,0.6,0.375,0.5608000000000001,100,0.5,False,True,True
delta_direction_basis_to_changed|var=30|repr=final_token|layer=7,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.66,0.7572000000000001,100,0.5,0.62,0.62,0.62,0.6108,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=8,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.5800000000000001,0.36363636363636365,0.6648,100,0.5,0.59,0.59,0.3492063492063492,0.608,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=8,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.56,0.6968,100,0.5,0.6,0.6,0.6,0.6192000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=9,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.36923076923076925,0.656,100,0.5,0.59,0.59,0.32786885245901637,0.6004,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=9,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.54,0.6988000000000001,100,0.5,0.58,0.58,0.58,0.6236,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=10,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.375,0.6507999999999999,100,0.5,0.59,0.59,0.32786885245901637,0.6664,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=10,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.54,0.714,100,0.5,0.6,0.6,0.6,0.6696,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=11,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.5599999999999999,0.2903225806451613,0.5992,100,0.5,0.56,0.5599999999999999,0.26666666666666666,0.6843999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=11,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.58,0.7356,100,0.5,0.6,0.6,0.6,0.7088000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=12,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.3,0.5956,100,0.5,0.55,0.55,0.21052631578947367,0.7192000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=12,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.56,0.6936,100,0.5,0.58,0.58,0.58,0.7228000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=13,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.5128205128205128,0.6639999999999999,100,0.5,0.53,0.53,0.11320754716981132,0.71,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=13,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.54,0.7004,100,0.5,0.64,0.64,0.64,0.7416,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=14,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.4117647058823529,0.6808000000000001,100,0.5,0.59,0.59,0.3050847457627119,0.718,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=14,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.6,0.6576,100,0.5,0.62,0.62,0.62,0.7348,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=15,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.3225806451612903,0.7192,100,0.5,0.57,0.5700000000000001,0.24561403508771928,0.7072,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=15,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.6,0.6408,100,0.5,0.62,0.62,0.62,0.7492,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=16,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.4,0.6992,100,0.5,0.55,0.55,0.21052631578947367,0.7524,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=16,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.48,0.48,0.48,0.5736,100,0.5,0.64,0.64,0.64,0.7864,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=17,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.57,0.410958904109589,0.6212,100,0.5,0.66,0.66,0.48484848484848486,0.8079999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=17,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.22,0.22,0.22,0.3228,100,0.5,0.58,0.58,0.58,0.7052,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=18,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.4675324675324675,0.6220000000000001,100,0.5,0.63,0.63,0.4931506849315068,0.8076,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=18,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.22,0.22,0.22,0.2796,100,0.5,0.58,0.58,0.58,0.7068,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=19,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.55,0.55,0.34782608695652173,0.5232000000000001,100,0.5,0.54,0.54,0.25806451612903225,0.6908000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=19,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.36,0.36,0.36,0.364,100,0.5,0.66,0.66,0.66,0.7452,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=20,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.43243243243243246,0.5796,100,0.5,0.64,0.64,0.5,0.7767999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=20,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.44,0.44,0.44,0.5096,100,0.5,0.78,0.78,0.78,0.8628,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=21,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.53,0.53,0.4050632911392405,0.5132,100,0.5,0.69,0.69,0.6075949367088608,0.8096,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=21,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.54,0.5972,100,0.5,0.78,0.78,0.78,0.8780000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=22,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.49,0.49,0.3855421686746988,0.5032,100,0.5,0.63,0.63,0.463768115942029,0.758,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=22,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.76,0.76,0.76,0.7767999999999999,100,0.5,0.82,0.82,0.82,0.9228000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=final_token|layer=23,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.32432432432432434,0.4956,100,0.5,0.67,0.6699999999999999,0.5352112676056338,0.8240000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=final_token|layer=23,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.62,0.6652,100,0.5,0.82,0.82,0.82,0.9284000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=0,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.47,0.47,0.29333333333333333,0.518,100,0.5,0.75,0.75,0.6753246753246753,0.9099999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=0,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.36,0.36,0.36,0.1392,100,0.5,0.68,0.68,0.68,0.8415999999999999,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=1,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.51,0.51,0.379746835443038,0.5144,100,0.5,0.78,0.78,0.725,0.9503999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=1,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.3,0.3,0.3,0.1772,100,0.5,0.7,0.7,0.7,0.8852,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=2,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.48,0.48,0.3157894736842105,0.4928,100,0.5,0.82,0.8200000000000001,0.7857142857142857,0.9411999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=2,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.34,0.34,0.34,0.23719999999999997,100,0.5,0.9,0.9,0.9,0.962,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=3,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.32432432432432434,0.5204,100,0.5,0.8,0.8,0.7674418604651163,0.9259999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=3,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.28,0.28,0.28,0.23600000000000002,100,0.5,0.9,0.9,0.9,0.9796,100,0.5,True,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=4,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.42,0.42000000000000004,0.21621621621621623,0.38159999999999994,100,0.5,0.79,0.79,0.7529411764705882,0.878,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=4,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.2,0.2,0.2,0.128,100,0.5,0.9,0.9,0.9,0.9547999999999999,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=5,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.43,0.43,0.2191780821917808,0.47159999999999996,100,0.5,0.78,0.78,0.75,0.8992,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=5,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.24,0.24,0.24,0.14400000000000002,100,0.5,0.88,0.88,0.88,0.9591999999999999,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=6,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.46,0.45999999999999996,0.2894736842105263,0.45840000000000003,100,0.5,0.82,0.8200000000000001,0.8085106382978723,0.9232,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=6,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.2,0.2,0.2,0.05840000000000001,100,0.5,0.84,0.84,0.84,0.944,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=7,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.42,0.42,0.19444444444444445,0.4524,100,0.5,0.78,0.78,0.75,0.888,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=7,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.18,0.18,0.18,0.05160000000000001,100,0.5,0.86,0.86,0.86,0.9483999999999999,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=8,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.45,0.45,0.2028985507246377,0.4384,100,0.5,0.81,0.81,0.7764705882352941,0.9059999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=8,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.08,0.08,0.08,0.031200000000000006,100,0.5,0.82,0.82,0.82,0.9403999999999999,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=9,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.47,0.47,0.2535211267605634,0.4436,100,0.5,0.77,0.77,0.7160493827160493,0.9196000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=9,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.06,0.06,0.06,0.021200000000000007,100,0.5,0.9,0.9,0.9,0.9676,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=10,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.49,0.49,0.32,0.4344,100,0.5,0.73,0.73,0.64,0.9156,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=10,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.04,0.04,0.04,0.002400000000000002,100,0.5,0.92,0.92,0.92,0.9832000000000001,100,0.5,True,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=11,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.47,0.47,0.3116883116883117,0.48240000000000005,100,0.5,0.79,0.79,0.7469879518072289,0.912,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=11,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.06,0.06,0.06,0.009200000000000002,100,0.5,0.94,0.94,0.94,0.9812,100,0.5,True,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=12,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.2857142857142857,0.49879999999999997,100,0.5,0.72,0.72,0.631578947368421,0.8735999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=12,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.24,0.24,0.24,0.1504,100,0.5,0.82,0.82,0.82,0.9356,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=13,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.5700000000000001,0.39436619718309857,0.5988,100,0.5,0.64,0.64,0.45454545454545453,0.8108,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=13,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.26,0.26,0.26,0.31959999999999994,100,0.5,0.82,0.82,0.82,0.9388,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=14,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.5599999999999999,0.40540540540540543,0.6484,100,0.5,0.64,0.64,0.4375,0.8196,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=14,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.34,0.34,0.34,0.4036,100,0.5,0.76,0.76,0.76,0.9096,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=15,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.52,0.52,0.3142857142857143,0.5412,100,0.5,0.65,0.65,0.4927536231884058,0.8076,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=15,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.46,0.46,0.46,0.5372,100,0.5,0.8,0.8,0.8,0.9152,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=16,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.3902439024390244,0.5371999999999999,100,0.5,0.65,0.65,0.46153846153846156,0.8115999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=16,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.46,0.46,0.46,0.5668,100,0.5,0.76,0.76,0.76,0.9096000000000001,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=17,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.49,0.49,0.33766233766233766,0.4915999999999999,100,0.5,0.67,0.6699999999999999,0.5352112676056338,0.7836,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=17,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.5,0.5875999999999999,100,0.5,0.7,0.7,0.7,0.8788,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=18,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.49,0.49,0.43956043956043955,0.5324,100,0.5,0.65,0.65,0.4927536231884058,0.8864,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=18,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.52,0.52,0.52,0.5935999999999999,100,0.5,0.7,0.7,0.7,0.81,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=19,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.51,0.51,0.4842105263157895,0.5772,100,0.5,0.74,0.74,0.6666666666666666,0.8916000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=19,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.66,0.6836,100,0.5,0.68,0.68,0.68,0.76,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=20,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.51,0.51,0.46153846153846156,0.5731999999999999,100,0.5,0.67,0.6699999999999999,0.5352112676056338,0.8824,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=20,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.76,0.76,0.76,0.7128,100,0.5,0.62,0.62,0.62,0.6972,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=21,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.5111111111111111,0.5888,100,0.5,0.68,0.6799999999999999,0.5428571428571428,0.8792,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=21,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.78,0.78,0.78,0.7196,100,0.5,0.62,0.62,0.62,0.6772,100,0.5,False,True,False
sentence_basis_changed|var=30|repr=mean_pooled|layer=22,sentence_basis_changed,30,conditional_and_counterfactual_marking,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.52,0.52,0.45454545454545453,0.5464,100,0.5,0.74,0.74,0.6578947368421053,0.9099999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=30|repr=mean_pooled|layer=22,delta_direction_basis_to_changed,30,conditional_and_counterfactual_marking,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.78,0.78,0.78,0.7196,100,0.5,0.56,0.56,0.56,0.6672,100,0.5,False,True,False
